train_policy_loss,val_policy_loss,train_policy_accuracy,val_policy_accuracy
7.936647415161133,6.306480884552002,0.006201240234076977,0.010791366919875145
7.557544708251953,6.270711421966553,0.009801960550248623,0.003597122384235263
7.220935821533203,6.463175296783447,0.011602320708334446,0.007194244768470526
6.967572212219238,6.671531677246094,0.0160032007843256,0.008992806077003479
6.606889247894287,6.417679309844971,0.01720344088971615,0.003597122384235263
6.3523783683776855,6.071662425994873,0.02140428125858307,0.012589927762746811
6.128749847412109,6.095186233520508,0.022004401311278343,0.019784172996878624
5.928192138671875,5.842212677001953,0.026405280455946922,0.014388489536941051
5.750726699829102,5.81309700012207,0.030606120824813843,0.026978416368365288
5.5902910232543945,5.732635021209717,0.04280856251716614,0.03057553991675377
5.499378681182861,5.484243392944336,0.049609921872615814,0.053956832736730576
5.301729202270508,5.504676342010498,0.05961192399263382,0.05575539544224739
4.917389392852783,6.812499523162842,0.10722144693136215,0.10071942210197449
4.591275215148926,4.642106056213379,0.1358271688222885,0.14388489723205566
4.485552787780762,4.751767635345459,0.14982996881008148,0.12230215966701508
4.407974720001221,4.665531635284424,0.16423285007476807,0.14208632707595825
4.336815357208252,4.3994622230529785,0.16923384368419647,0.15107913315296173
4.277750015258789,4.278517246246338,0.1800360083580017,0.20863309502601624
4.220664978027344,4.26207971572876,0.18843768537044525,0.16546761989593506
4.235253810882568,4.369505405426025,0.1918383687734604,0.1924460381269455
4.15880823135376,4.134669780731201,0.1992398500442505,0.18525180220603943
4.1690168380737305,4.136861324310303,0.20364072918891907,0.2517985701560974
4.117796897888184,4.278383731842041,0.20404081046581268,0.19064748287200928
4.092138767242432,4.211004734039307,0.21484297513961792,0.16366906464099884
4.010025501251221,4.076047897338867,0.21624325215816498,0.17985612154006958
4.028842926025391,4.013661861419678,0.21624325215816498,0.23201438784599304
4.0505852699279785,3.9896907806396484,0.22324465215206146,0.21402877569198608
3.9884567260742188,4.150217056274414,0.2264452874660492,0.21942445635795593
3.898501396179199,4.0070390701293945,0.2314462959766388,0.2032374143600464
3.8976573944091797,3.8904993534088135,0.24204841256141663,0.2625899314880371
3.907299757003784,4.017185688018799,0.241648331284523,0.23201438784599304
3.9100406169891357,4.033319473266602,0.23464693129062653,0.2374100685119629
3.8037989139556885,3.8594086170196533,0.2580516040325165,0.23201438784599304
3.8360016345977783,3.683990478515625,0.23984797298908234,0.26618704199790955
3.8120968341827393,3.8584587574005127,0.23804761469364166,0.2392086386680603
3.853888750076294,3.841663360595703,0.2386477291584015,0.25539568066596985
3.8177683353424072,3.8064661026000977,0.24704940617084503,0.2607913613319397
3.8027639389038086,3.9338302612304688,0.24744948744773865,0.25
3.793285846710205,3.8829452991485596,0.2518503665924072,0.2374100685119629
3.7464215755462646,3.777418851852417,0.2562512457370758,0.2392086386680603
3.7850050926208496,3.724961042404175,0.24724945425987244,0.2643885016441345
3.7689435482025146,3.6593759059906006,0.24824965000152588,0.26618704199790955
3.7877254486083984,3.740311622619629,0.24664932489395142,0.24640287458896637
3.7150211334228516,3.7806589603424072,0.25265052914619446,0.23381294310092926
3.692767858505249,3.655869245529175,0.2542508542537689,0.26798561215400696
3.7044713497161865,3.805978775024414,0.24924984574317932,0.25
3.7048895359039307,3.702235221862793,0.2512502372264862,0.2733812928199768
3.650681734085083,3.5709307193756104,0.2678535580635071,0.26798561215400696
3.633230686187744,3.764512062072754,0.271654337644577,0.2266187071800232
3.6279985904693604,3.7009122371673584,0.2640528082847595,0.23561151325702667
3.625530481338501,3.84921932220459,0.2778555750846863,0.24280574917793274
3.671180486679077,3.404069185256958,0.2592518627643585,0.2931654751300812
3.687654972076416,3.6552345752716064,0.25285056233406067,0.2517985701560974
3.628166437149048,3.6883251667022705,0.2566513419151306,0.26618704199790955
3.582430124282837,3.5275392532348633,0.2714543044567108,0.26618704199790955
3.5928635597229004,3.6822144985198975,0.2664532959461212,0.24460431933403015
3.589233636856079,3.560534715652466,0.2712542414665222,0.2823741137981415
3.6241540908813477,3.6571857929229736,0.26285257935523987,0.26618704199790955
3.5556859970092773,3.621973991394043,0.2712542414665222,0.2625899314880371
3.6053311824798584,3.4565553665161133,0.26205241680145264,0.27877697348594666
3.583004951477051,3.4326562881469727,0.2654531002044678,0.2967625856399536
3.5375235080718994,3.470862627029419,0.27465492486953735,0.25539568066596985
3.567708730697632,3.6626369953155518,0.26765352487564087,0.25719425082206726
3.525973320007324,3.4135549068450928,0.2780556082725525,0.298561155796051
3.502474784851074,3.694225549697876,0.27725544571876526,0.2625899314880371
3.454805850982666,3.403127431869507,0.2900580167770386,0.3057554066181183
3.466810703277588,3.5705130100250244,0.28405681252479553,0.2859712243080139
3.4709482192993164,3.5169107913970947,0.26705342531204224,0.2589927911758423
3.517939805984497,3.5735461711883545,0.27225443720817566,0.2625899314880371
3.4751131534576416,3.7165956497192383,0.2830566167831421,0.2715827226638794
3.4527273178100586,3.4441258907318115,0.27745547890663147,0.30035972595214844
3.44834041595459,3.3640635013580322,0.27205440402030945,0.2949640154838562
3.472536087036133,3.3787291049957275,0.27665531635284424,0.29136690497398376
3.482405424118042,3.3791606426239014,0.270454078912735,0.26798561215400696
3.416264295578003,3.3925580978393555,0.28945788741111755,0.30215826630592346
3.415634870529175,3.4352035522460938,0.2834566831588745,0.27697840332984924
3.4474358558654785,3.400217056274414,0.2830566167831421,0.2859712243080139
3.3609836101531982,3.3428211212158203,0.291058212518692,0.2949640154838562
3.3726608753204346,3.6141560077667236,0.2900580167770386,0.27877697348594666
3.440305233001709,3.2936458587646484,0.2784557044506073,0.28956833481788635
3.4085025787353516,3.6450910568237305,0.2804560959339142,0.29136690497398376
3.4243738651275635,3.3326282501220703,0.2804560959339142,0.26798561215400696
3.4112021923065186,3.503547430038452,0.2828565835952759,0.2931654751300812
3.3890273571014404,3.472867012023926,0.2740548253059387,0.3039568364620209
3.4055325984954834,3.439439058303833,0.28905782103538513,0.2841726541519165
3.3843369483947754,3.5000579357147217,0.2810562252998352,0.2733812928199768
3.3864142894744873,3.502641439437866,0.290458083152771,0.2841726541519165
3.373434543609619,3.3798420429229736,0.2884576916694641,0.2625899314880371
3.375011920928955,3.4060211181640625,0.2880576252937317,0.2733812928199768
3.3755881786346436,3.301326036453247,0.29185837507247925,0.2715827226638794
3.3399016857147217,3.3544461727142334,0.29245850443840027,0.30215826630592346
3.4078619480133057,3.3195810317993164,0.2834566831588745,0.2625899314880371
3.383779287338257,3.574223756790161,0.28885775804519653,0.22122302651405334
3.353543758392334,3.426215887069702,0.29185837507247925,0.2589927911758423
3.3364691734313965,3.322263717651367,0.29145827889442444,0.2949640154838562
3.347625970840454,3.1648848056793213,0.2952590584754944,0.3309352397918701
3.284712553024292,3.5516159534454346,0.29885977506637573,0.26978418231010437
3.3522393703460693,3.4047610759735107,0.2832566499710083,0.2859712243080139
3.3188185691833496,3.4175851345062256,0.2912582457065582,0.2841726541519165
3.382418155670166,3.55192494392395,0.2852570414543152,0.2733812928199768
3.3373184204101562,3.490936279296875,0.28985798358917236,0.30035972595214844
3.3100106716156006,3.4624197483062744,0.291058212518692,0.2625899314880371
3.3623993396759033,3.2103922367095947,0.2906581461429596,0.3273381292819977
3.3381567001342773,3.313344955444336,0.2930586040019989,0.2949640154838562
3.359684705734253,3.499497175216675,0.27905580401420593,0.30215826630592346
3.30375599861145,3.5076611042022705,0.29205840826034546,0.3057554066181183
3.275207281112671,3.3267128467559814,0.3000600039958954,0.2643885016441345
3.2700464725494385,3.4318485260009766,0.3008601665496826,0.2841726541519165
3.2876555919647217,3.4000766277313232,0.30646130442619324,0.2751798629760742
3.351546287536621,3.405484437942505,0.291058212518692,0.30035972595214844
3.3211379051208496,3.246234178543091,0.2864573001861572,0.30215826630592346
3.260324716567993,3.269965887069702,0.29645928740501404,0.27877697348594666
3.2930116653442383,3.30692458152771,0.29705941677093506,0.30215826630592346
3.347578763961792,3.3984296321868896,0.2936587333679199,0.32194244861602783
3.304675817489624,3.305006980895996,0.29925984144210815,0.3057554066181183
3.2425484657287598,3.326066255569458,0.2950590252876282,0.28057554364204407
3.2790603637695312,3.2870776653289795,0.30406081676483154,0.3039568364620209
3.2661736011505127,3.1792900562286377,0.2998599708080292,0.30035972595214844
3.2648794651031494,3.1868159770965576,0.2948589622974396,0.2967625856399536
3.261345624923706,3.4653708934783936,0.30186036229133606,0.2859712243080139
3.250399112701416,3.479132652282715,0.30626124143600464,0.26978418231010437
3.2987771034240723,3.2298641204833984,0.305661141872406,0.3309352397918701
3.2156295776367188,3.4013664722442627,0.30866172909736633,0.2374100685119629
3.219057559967041,3.393808603286743,0.29645928740501404,0.2751798629760742
3.291994571685791,3.354473829269409,0.2936587333679199,0.298561155796051
3.275782823562622,3.30600905418396,0.29165834188461304,0.26618704199790955
3.2470943927764893,3.2803685665130615,0.30226045846939087,0.30215826630592346
3.199003219604492,3.319549322128296,0.3150629997253418,0.27697840332984924
3.258395195007324,3.353745460510254,0.30206042528152466,0.2859712243080139
3.2989306449890137,3.2906112670898438,0.2928585708141327,0.2751798629760742
3.1973989009857178,3.3716354370117188,0.31126224994659424,0.2841726541519165
3.283764362335205,3.012105941772461,0.2974594831466675,0.33453238010406494
3.214723587036133,3.1892833709716797,0.3130626082420349,0.3399280607700348
3.2818360328674316,3.2288646697998047,0.30206042528152466,0.30035972595214844
3.236274003982544,3.3536033630371094,0.2962592542171478,0.30215826630592346
3.2537546157836914,3.2612907886505127,0.30106019973754883,0.3201438784599304
3.2163639068603516,3.105595588684082,0.2986597418785095,0.298561155796051
3.2201266288757324,3.2857372760772705,0.3006601333618164,0.3075539469718933
3.2197420597076416,3.2040035724639893,0.3082616627216339,0.30035972595214844
3.203989267349243,3.251176118850708,0.3076615333557129,0.26798561215400696
3.2676970958709717,3.3292763233184814,0.29705941677093506,0.2643885016441345
3.252941608428955,3.232889175415039,0.29685938358306885,0.3435251712799072
3.303300142288208,3.27510142326355,0.2912582457065582,0.31474819779396057
3.2383248805999756,3.2071316242218018,0.3102620542049408,0.30035972595214844
3.213878870010376,3.369908332824707,0.30426084995269775,0.28956833481788635
3.216586112976074,3.151763677597046,0.3132626414299011,0.2859712243080139
3.1998331546783447,3.289555311203003,0.30686137080192566,0.2841726541519165
3.2128076553344727,3.23168683052063,0.30106019973754883,0.29136690497398376
3.168931245803833,3.1875972747802734,0.32166433334350586,0.3291366994380951
3.1930224895477295,3.535843849182129,0.31186237931251526,0.2823741137981415
3.2574613094329834,3.2566444873809814,0.2998599708080292,0.3039568364620209
3.206793785095215,3.3678267002105713,0.30106019973754883,0.30035972595214844
3.2361388206481934,3.445362091064453,0.2986597418785095,0.27877697348594666
3.1926870346069336,3.2053120136260986,0.30146029591560364,0.2841726541519165
3.148742914199829,3.3365843296051025,0.3180636167526245,0.3093525171279907
3.223548650741577,3.1306850910186768,0.29925984144210815,0.3183453381061554
3.1925432682037354,3.2038755416870117,0.31186237931251526,0.2859712243080139
3.208247423171997,3.139359474182129,0.30886176228523254,0.3291366994380951
3.2023537158966064,3.126896858215332,0.31386277079582214,0.2931654751300812
3.197260856628418,3.1955249309539795,0.31386277079582214,0.30215826630592346
3.2274770736694336,3.406031847000122,0.30886176228523254,0.2733812928199768
3.262402057647705,3.2583694458007812,0.2974594831466675,0.2733812928199768
3.2152183055877686,3.1681740283966064,0.30406081676483154,0.2733812928199768
3.1792469024658203,3.4780428409576416,0.310462087392807,0.298561155796051
3.1614954471588135,3.2276313304901123,0.325665146112442,0.2949640154838562
3.2196550369262695,3.3985517024993896,0.3096619248390198,0.28057554364204407
3.215188980102539,3.247683525085449,0.30866172909736633,0.2715827226638794
3.221376419067383,3.2031660079956055,0.30446088314056396,0.3201438784599304
3.1944191455841064,3.429234743118286,0.30926185846328735,0.2733812928199768
3.163543462753296,3.249408006668091,0.30686137080192566,0.28956833481788635
3.145341396331787,3.165672540664673,0.3126625418663025,0.3273381292819977
3.184152841567993,3.371650457382202,0.31406280398368835,0.2643885016441345
3.16080904006958,3.2110226154327393,0.3096619248390198,0.3201438784599304
3.1974668502807617,3.2479655742645264,0.3004601001739502,0.3057554066181183
3.161571979522705,3.0095112323760986,0.3122624456882477,0.3273381292819977
3.1737256050109863,3.2653086185455322,0.305661141872406,0.2967625856399536
3.127305269241333,3.1663482189178467,0.3160632252693176,0.3075539469718933
3.201923131942749,3.1545979976654053,0.30866172909736633,0.31115108728408813
3.1885077953338623,3.091865301132202,0.31126224994659424,0.3381294906139374
3.1428093910217285,3.2173898220062256,0.3122624456882477,0.3093525171279907
3.1917314529418945,3.1492531299591064,0.3102620542049408,0.3075539469718933
3.1528589725494385,3.2567501068115234,0.3102620542049408,0.3039568364620209
3.1565027236938477,3.2528836727142334,0.31446290016174316,0.27877697348594666
3.1851351261138916,3.211644411087036,0.311062216758728,0.31115108728408813
3.2101492881774902,3.3408288955688477,0.3102620542049408,0.2823741137981415
3.16629695892334,3.09161376953125,0.31626325845718384,0.3489208519458771
3.1917924880981445,2.951984405517578,0.3106621205806732,0.3201438784599304
3.1550564765930176,3.301147222518921,0.3132626414299011,0.3093525171279907
3.174311876296997,3.222289800643921,0.3134627044200897,0.2823741137981415
3.153524875640869,3.1118991374969482,0.31206241250038147,0.31115108728408813
3.0845274925231934,3.216233253479004,0.32866573333740234,0.3381294906139374
3.1125335693359375,2.9199464321136475,0.3228645622730255,0.3381294906139374
3.1727449893951416,3.1951427459716797,0.31126224994659424,0.298561155796051
3.20418643951416,2.9959404468536377,0.3160632252693176,0.35791367292404175
3.173173189163208,3.2014691829681396,0.3106621205806732,0.2823741137981415
3.0669965744018555,3.1241981983184814,0.3376675248146057,0.32553955912590027
3.2000067234039307,3.1928834915161133,0.3076615333557129,0.3093525171279907
3.1383275985717773,3.1541545391082764,0.3176635205745697,0.2589927911758423
3.146348237991333,3.0801689624786377,0.3154630959033966,0.30035972595214844
3.2168917655944824,3.0473930835723877,0.2978595793247223,0.32374101877212524
3.1524834632873535,3.1430857181549072,0.3132626414299011,0.34532374143600464
3.1251862049102783,3.1420934200286865,0.31386277079582214,0.3183453381061554
3.2094886302948,3.1087558269500732,0.3128625750541687,0.30035972595214844
3.1370880603790283,2.950855255126953,0.31626325845718384,0.3399280607700348
3.1370677947998047,3.1261322498321533,0.3100620210170746,0.31294962763786316
3.170832633972168,3.0632407665252686,0.3176635205745697,0.3183453381061554
3.141558885574341,3.0162532329559326,0.3226645290851593,0.3543165326118469
3.1463587284088135,3.2401254177093506,0.31706342101097107,0.3057554066181183
3.107675552368164,3.224135398864746,0.32426485419273376,0.2967625856399536
3.1595165729522705,3.054124116897583,0.3054610788822174,0.3273381292819977
3.108004570007324,3.093052864074707,0.31906381249427795,0.3417266309261322
3.080009698867798,3.287687301635742,0.3320664167404175,0.3489208519458771
3.153782606124878,3.136045455932617,0.3160632252693176,0.3075539469718933
3.148081064224243,3.1268956661224365,0.3096619248390198,0.298561155796051
3.144019842147827,3.1625967025756836,0.3134627044200897,0.3291366994380951
3.1273605823516846,3.0585334300994873,0.3230646252632141,0.3309352397918701
3.1203482151031494,3.331247568130493,0.3132626414299011,0.2607913613319397
3.093940496444702,3.1024534702301025,0.325665146112442,0.3309352397918701
3.1317453384399414,3.0759165287017822,0.3060612082481384,0.31294962763786316
3.114832878112793,3.0063674449920654,0.31366273760795593,0.3507194221019745
3.1466872692108154,3.035047769546509,0.31586316227912903,0.3183453381061554
3.0990207195281982,3.0421783924102783,0.32186436653137207,0.3381294906139374
3.149592399597168,3.1552724838256836,0.3026605248451233,0.31294962763786316
3.120805263519287,3.0609214305877686,0.32146430015563965,0.30035972595214844
3.1523659229278564,3.289414405822754,0.31126224994659424,0.29136690497398376
3.1156833171844482,3.153437852859497,0.3228645622730255,0.298561155796051
3.1069753170013428,3.0621612071990967,0.3182636499404907,0.33273380994796753
3.0772628784179688,3.2000513076782227,0.3220643997192383,0.3093525171279907
3.126399040222168,2.9849588871002197,0.3200640082359314,0.33273380994796753
3.1340034008026123,3.2547805309295654,0.31386277079582214,0.2949640154838562
3.0952539443969727,3.175654172897339,0.3174634873867035,0.3075539469718933
3.0991716384887695,3.1443984508514404,0.319663941860199,0.28956833481788635
3.039874792098999,2.9438858032226562,0.33186638355255127,0.35611510276794434
3.1309642791748047,3.0603158473968506,0.32186436653137207,0.2733812928199768
3.0971953868865967,3.3113479614257812,0.3028605580329895,0.298561155796051
3.1169445514678955,3.0966780185699463,0.3132626414299011,0.3093525171279907
3.099226474761963,3.066483497619629,0.3130626082420349,0.32194244861602783
3.123850107192993,3.2046101093292236,0.3172634541988373,0.298561155796051
3.1475353240966797,3.137403726577759,0.31586316227912903,0.30035972595214844
3.119156837463379,3.19317626953125,0.32146430015563965,0.3183453381061554
3.0885846614837646,3.0450527667999268,0.32686537504196167,0.316546767950058
3.0949437618255615,3.0198583602905273,0.3194638788700104,0.3057554066181183
3.1624176502227783,3.1617257595062256,0.3078615665435791,0.32374101877212524
3.079604148864746,3.1065847873687744,0.3194638788700104,0.32374101877212524
3.1772000789642334,3.147128105163574,0.30866172909736633,0.31474819779396057
3.074958562850952,3.0410573482513428,0.31586316227912903,0.3273381292819977
3.141697645187378,3.136117935180664,0.31706342101097107,0.32194244861602783
3.102090358734131,2.836671829223633,0.3194638788700104,0.3741007149219513
3.131351947784424,3.0501978397369385,0.3160632252693176,0.32194244861602783
3.1012015342712402,2.891047716140747,0.3082616627216339,0.365107923746109
3.113513231277466,3.0154733657836914,0.3122624456882477,0.316546767950058
3.117372751235962,3.2265379428863525,0.31586316227912903,0.3291366994380951
3.1026065349578857,3.130563735961914,0.3224644958972931,0.3201438784599304
3.1433145999908447,3.096235513687134,0.3130626082420349,0.3075539469718933
3.1130828857421875,3.009424924850464,0.31426286697387695,0.3291366994380951
3.108607769012451,3.277963399887085,0.31906381249427795,0.3309352397918701
3.1663553714752197,2.964625597000122,0.3060612082481384,0.3381294906139374
3.107931613922119,2.970719575881958,0.3132626414299011,0.3183453381061554
3.0887885093688965,3.141220808029175,0.3206641376018524,0.3507194221019745
3.1256561279296875,3.1814491748809814,0.31626325845718384,0.2967625856399536
3.1182589530944824,3.1419496536254883,0.31366273760795593,0.33273380994796753
3.0914032459259033,3.042562246322632,0.32086417078971863,0.33633092045783997
3.0583059787750244,2.935199499130249,0.32666534185409546,0.3435251712799072
3.07881498336792,2.975693464279175,0.3296659290790558,0.3543165326118469
3.049316167831421,3.05806040763855,0.325665146112442,0.32374101877212524
3.1536495685577393,2.954806327819824,0.30686137080192566,0.3291366994380951
3.0603058338165283,3.2135465145111084,0.32686537504196167,0.30035972595214844
3.0918469429016113,3.181565523147583,0.31866374611854553,0.32194244861602783
3.097435235977173,3.0639774799346924,0.3150629997253418,0.32553955912590027
3.0555977821350098,3.0173680782318115,0.3282656669616699,0.30035972595214844
